tconst	averageRating	numVotes
tt10756134	3.7	2250
tt10756160	7.5	31
tt10756184	7.1	100
tt10756374	5.0	3552
tt10756528	8.4	12
tt10756546	6.0	5
tt10756652	3.4	11
tt10757456	5.7	7
tt10757922	8.1	15
tt10757976	4.5	310
tt10758090	6.7	126
tt10758146	4.6	40
tt10758240	5.9	19
tt10758534	6.9	112
tt10758544	6.0	276
tt10760928	2.2	46
tt10761012	5.1	683
tt10761128	6.8	64
tt10761334	9.1	17
tt10761534	6.4	33
tt10761694	6.4	1927
tt1076250	7.7	18
tt10763054	9.4	15
tt10763144	7.6	70
tt10763618	7.2	3337
tt10763668	7.8	98
tt10763684	7.6	44
tt10763820	5.7	13775
tt10763826	6.7	1363
tt10763914	6.6	198
tt10764416	8.4	9
tt10764458	3.4	282
tt10765448	7.7	11
tt10765456	5.3	32
tt10765852	8.7	1388
tt10765876	3.5	63
tt10765896	5.4	211
tt10765954	7.7	74
tt10766348	7.0	142
tt10766468	8.8	1536
tt10766808	9.1	18
tt10767010	3.4	50
tt10767066	5.0	197
tt10767168	6.6	5359
tt10767426	6.7	2850
tt10767744	7.2	35
tt10767802	5.8	85
tt10767976	8.6	406
tt10768094	4.0	238
tt10768216	5.2	12
tt10768232	4.8	49
tt10768264	6.0	6
tt10768346	4.9	17
tt10768466	7.5	15
tt10768548	6.4	98
tt10768586	7.1	40
tt10768678	7.4	1280
tt10768782	7.3	290
tt10770190	7.6	28
tt10770904	6.6	40
tt10771232	4.6	132
tt10771438	7.1	15
tt10771808	8.2	12
tt10772292	8.1	17
tt10772304	2.1	154
tt10772334	3.1	46
tt10772380	8.0	13
tt10772654	4.3	178
tt10772662	5.7	2883
tt10772876	5.6	163
tt10772992	3.4	26
tt10773014	6.6	28
tt10773028	8.6	50
tt10773090	6.0	6671
tt10773114	7.4	1058
tt10773124	5.9	115
tt10773136	8.0	9
tt10773194	8.1	30
tt10773380	8.1	268
tt10773408	7.9	46
tt10773606	5.3	36
tt10773626	6.0	330
tt10773654	6.9	377
tt1077368	6.2	257579
tt10776270	6.0	859
tt10776518	7.9	14
tt10776598	5.5	261
tt10776654	7.2	38
tt10776700	4.9	45
tt10777102	6.7	25
tt10777716	7.1	25
tt10778022	8.9	12
tt10778144	4.8	40
tt10778782	6.5	58
tt10778840	6.0	2122
tt10779084	6.8	537
tt10779344	8.6	27
tt10780540	3.6	6
tt10782876	5.5	433
tt10783080	6.1	59
tt10783128	4.9	15
tt10783168	5.8	296
tt10783196	6.8	5
tt10783230	6.2	5
tt10783250	5.8	5
tt10783390	4.7	7
tt10783456	4.4	5
tt10783504	6.4	190
tt10783528	6.0	6
tt10783592	6.7	106
tt10783920	5.0	128
tt10784772	2.8	18
tt10785310	6.5	428
tt10785618	7.1	693
tt10785942	5.5	30
tt10786684	3.3	73
tt10786824	7.7	7
tt10787234	3.3	12
tt10787404	4.4	23
tt10787472	5.8	48
tt10787484	4.0	164
tt10788362	4.8	5
tt10788798	8.4	116
tt10788912	8.4	46
tt1078896	5.7	14
tt10789322	4.1	246
tt10790020	5.7	6
tt10790396	6.9	538
tt10790688	2.8	26
tt10791138	7.9	535
tt10791216	7.8	5
tt10792570	5.9	545
tt10792582	8.0	5
tt10792696	5.9	8
tt10793310	7.1	24
tt10793604	5.2	141
tt1079360	4.8	2077
tt10793632	5.7	8
tt10793640	6.3	129
tt10793644	5.8	6283
tt10793968	6.0	6
tt10793982	7.2	260
tt10794398	5.2	6
tt10794406	6.2	53
tt10794512	5.4	6
tt10794522	7.8	41
tt10794906	6.2	21
tt10794944	5.4	5
tt10795006	5.4	5
tt10795048	5.6	5
tt10795066	5.6	5
tt10795080	4.0	5
tt10795144	7.9	135
tt10795366	5.4	5
tt10795378	5.6	6
tt10795414	7.3	264
tt10795610	8.0	8
tt10795622	7.5	6
tt10795630	6.1	7
tt10795930	7.4	100
tt10795958	7.3	19
tt10796286	7.3	3779
tt10796376	5.5	17
tt10796960	7.8	9
tt10797148	7.1	12
tt10797260	7.5	108
tt10798072	5.9	965
tt10798660	5.5	155
tt10798940	8.4	23
tt10799014	7.9	61
tt10799144	4.9	46
tt10799214	3.9	25
tt1079956	6.6	436
tt10799740	6.1	116
tt10799922	3.5	141
tt10799940	7.4	30
tt10800070	8.8	13
tt10800286	4.3	238
tt10800568	2.4	22
tt10800758	5.8	1147
tt10800858	6.9	13
tt10800932	5.0	30
tt10801000	5.0	41
tt10801042	6.0	383
tt10801196	6.4	295
tt10801220	4.1	68
tt10801230	6.0	423
tt10801256	3.2	6
tt10801314	5.4	886
tt10801352	7.4	767
tt10801398	5.3	794
tt10801400	2.1	124
tt10801496	5.8	306
tt10801582	7.5	42
tt10803866	6.0	751
tt10804106	8.0	5
tt10804178	7.0	2114
tt10804210	7.5	8
tt10804300	6.4	74
tt10804304	7.5	10
tt10805028	6.4	39
tt10805044	5.4	12
tt10805086	3.4	5
tt10805108	5.7	6
tt10805240	3.6	8
tt10805260	9.2	48
tt10805432	6.8	2802
tt10805618	6.3	285
tt10805862	5.8	109
tt10805864	7.5	10
tt10805918	4.6	7
tt10806028	4.1	881
tt10806036	8.8	10
tt10806050	6.6	92
tt10806200	4.9	15
tt10806810	4.4	274
tt10808294	6.3	437
tt10808474	7.6	39
tt10808544	7.3	89
tt10808832	6.1	9633
tt10808840	6.6	31
tt10809006	4.1	92
tt10809316	4.7	29
tt10809466	6.1	12
tt10809934	6.4	68
tt10810116	4.6	7
tt10810312	8.8	10
tt10810486	4.9	7
tt10810522	1.6	32
tt10810730	4.8	192
tt10810850	5.8	110
tt10810906	4.0	5
tt10811070	5.6	20
tt10811384	6.1	33
tt10812830	6.6	12
tt10813062	6.5	31
tt10813338	4.9	134
tt10814118	6.9	88
tt10814494	5.7	168
tt10814744	6.3	8
tt10814876	6.0	1095
tt10815036	6.4	32
tt10815648	5.5	154
tt10815736	4.2	7
tt10815982	7.2	449
tt10816000	5.3	241
tt10816420	6.5	111
tt10816478	5.7	22
tt10816484	6.7	3537
tt10816510	6.8	1703
tt10816556	6.0	6
tt10816616	6.2	9
tt10816692	7.3	10
tt10816724	3.8	16
tt10817348	3.6	1557
tt10818092	3.2	638
tt10818298	2.3	6
tt10818486	5.7	90
tt10818938	5.6	84
tt10819076	6.2	17
tt10819258	5.6	7
tt1081975	6.6	257
tt10820008	3.7	117
tt10820234	9.6	74
tt10820264	3.1	356
tt10820704	7.5	60
tt10820724	6.6	5
tt10820876	6.1	19
tt10822302	8.7	19
tt10822428	7.2	84
tt10825098	4.1	7
tt10825504	8.4	637
tt10825610	6.4	36
tt10825926	4.4	42
tt10825934	5.3	77
tt10826100	3.9	9
tt10826116	7.0	163
tt10826186	7.0	139
tt10826520	6.1	50
tt10826972	6.9	201
tt10827018	7.4	10
tt10827078	3.9	63
tt10827142	5.2	11
tt10827784	7.2	23
tt10827792	7.2	128
tt10827832	3.4	11
tt10827864	8.6	53
tt1082807	6.1	48649
tt10828520	5.1	72
tt10829286	8.1	12
tt10830000	6.1	17
tt10831086	5.8	2907
tt10831276	2.9	9
tt10832002	7.7	52
tt10832072	5.3	212
tt10832236	6.5	53
tt10832274	7.0	1030
tt10832720	7.8	311
tt10832730	7.7	54
tt10832776	6.1	16
tt10833310	8.6	335
tt10833594	6.1	16
tt10833732	7.1	299
tt10833860	6.1	231
tt10834006	8.5	90
tt10834046	3.8	93
tt1083452	7.4	90041
tt1083462	5.1	5853
tt1083476	7.6	12
tt10834986	7.8	1913
tt10835642	6.5	159
tt10836742	8.2	13
tt10836760	5.4	454
tt10837246	7.8	6
tt10837932	6.5	44
tt10837952	8.8	8
tt10839434	6.0	311
tt10839484	6.1	145
tt10840042	4.3	213
tt10840160	6.7	10
tt10840162	5.6	281
tt10840884	7.5	5487
tt10841088	5.3	318
tt10841384	6.9	32
tt10841514	7.1	14
tt10843306	5.3	6462
tt10843680	7.7	40
tt10843712	9.2	54
tt10843814	3.8	995
tt10844026	6.0	33
tt10844584	8.5	32
tt10844816	6.5	447
tt10844900	7.5	30
tt10845262	7.5	1884
tt10845656	6.5	139
tt10845678	6.6	55
tt10845694	6.7	13
tt10845704	8.3	34
tt10845878	6.6	34
tt10845898	6.4	24
tt10846014	5.8	25
tt10846772	4.4	438
tt10846976	5.9	64
tt1084722	8.4	12
tt10847286	7.2	75
tt10847812	5.6	59
tt10847974	8.9	16
tt10848020	4.6	17
tt10848188	7.3	15
tt10849406	4.6	18
tt10849514	7.3	802
tt10849722	4.4	63
tt10850034	3.9	27
tt10850200	7.5	8
tt10850214	6.4	121
tt10850450	2.2	199
tt10850518	7.6	622
tt10850556	6.5	86
tt10850572	7.2	5
tt10850578	3.7	184
tt10850666	8.2	10
tt10850892	5.7	235
tt10850940	6.8	22
tt10851008	7.2	36
tt10851100	8.7	425
tt10851246	5.3	22
tt10851276	6.2	190
tt10851300	6.2	42
tt10851312	8.0	8
tt10851414	7.3	263
tt10851580	1.9	7
tt10851618	8.1	1595
tt10851662	6.7	124
tt10851820	5.6	260
tt10851886	8.9	9
tt10851936	7.2	88
tt10851944	6.7	35
tt10851964	6.4	53
tt10851976	5.7	10
tt10852008	6.8	10
tt10852646	6.8	16
tt10852686	3.2	165
tt10852876	6.1	91
tt10852994	2.6	7
tt10853382	9.2	32
tt10853952	8.5	22
tt1085492	4.6	18222
tt10854954	5.8	76
tt10855380	7.2	26
tt10855798	6.0	591
tt10856166	7.4	85
tt10856180	5.6	22
tt10856344	6.6	6
tt10856586	5.1	114
tt10856726	6.3	4216
tt10857048	6.1	264
tt10857100	5.9	66
tt10857178	7.3	160
tt10857276	8.5	30
tt10858032	6.2	24
tt10858792	2.2	5
tt10860558	4.7	287
tt1086064	6.0	41959
tt10861752	7.9	16
tt10861884	5.5	10
tt10862050	5.7	820
tt10862868	2.9	293
tt10863072	4.1	590
tt10863950	7.0	25
tt10864024	5.3	801
tt10864040	6.6	393
tt10864584	3.0	29
tt10865226	7.6	60
tt10865432	7.2	8
tt10865462	6.9	155
tt10867504	8.7	1118
tt10867576	4.7	7
tt1086772	6.5	126873
tt10867768	6.8	296
tt10868288	5.7	19
tt10868378	5.4	10
tt10868508	5.4	114
tt10868726	6.9	16
tt10868922	5.2	87
tt10869364	7.0	197
tt10869474	7.3	1325
tt10869730	6.5	7
tt10869774	6.3	46
tt10869994	8.4	19
tt10870258	9.3	31
tt10870344	4.5	33
tt10871460	5.6	491
tt10872080	3.8	321
tt10872982	6.5	38
tt10873412	3.3	7
tt10873438	5.9	300
tt10873470	7.6	9
tt10873530	6.8	46
tt10873536	8.2	411
tt10873728	3.4	54
tt10873874	8.7	21
tt10874006	6.6	383
tt10874134	4.5	28
tt1087440	3.8	116
tt1087461	4.5	11597
tt10874896	4.4	299
tt10875002	7.0	333
tt10875068	5.9	1177
tt10875374	5.1	14
tt10875678	5.5	1343
tt10876506	7.2	221
tt10876872	7.2	6
tt10878056	6.2	53
tt1087898	5.2	87
tt10879308	6.8	117
tt10879920	7.1	1063
tt10879980	7.0	88
tt10880084	4.4	447
tt10880142	5.8	5
tt10880402	6.0	1231
tt10880614	6.9	10
tt10882076	4.7	12
tt10882126	6.4	9
tt10882188	6.7	59
tt10882850	5.8	103
tt10882938	6.4	350
tt10882954	2.1	33
tt10882998	5.5	25
tt10883004	6.7	6651
tt10883124	6.8	1107
tt10883194	5.8	50
tt10883236	7.7	7
tt10883272	5.3	162
tt10883274	3.5	50
tt10883286	7.0	152
tt10883302	6.6	3133
tt10883322	6.2	20
tt10883362	7.0	161
tt10883440	6.2	46
tt10883506	7.6	7277
tt10883740	6.6	72
tt10883748	6.9	58
tt10884046	5.3	10
tt10885034	5.4	46
tt10885068	6.5	24
tt10885124	6.2	412
tt10885192	3.4	25
tt10885430	4.8	11
tt10885444	2.3	9405
tt10885578	7.0	38
tt10885722	8.2	10
tt10885884	7.4	15
tt10885994	7.9	247
tt10886042	5.2	8
tt10886166	3.3	70460
tt10886246	5.1	8
tt10886670	5.5	275
tt10886702	6.0	101
tt10886732	4.7	17
tt10887164	7.8	386
tt10887174	6.9	39
tt10887266	7.9	15
tt10887282	6.6	40
tt10887286	9.5	12
tt10887344	4.4	214
tt10887424	2.6	13
tt10887468	5.2	20
tt10887516	4.5	59
tt10887538	3.1	8
tt10887586	6.2	10
tt10887902	5.6	3004
tt10888400	8.0	7
tt10888456	5.5	160
tt10888514	6.5	358
tt10888554	6.6	497
tt10888594	1.9	174124
tt10888630	6.7	60
tt10888670	7.5	7
tt10888684	7.2	252
tt10888708	5.7	9657
tt10888824	6.6	2770
tt10889642	5.8	32
tt10889796	7.1	7
tt10890044	7.4	129
tt10890570	8.3	215
tt10890748	7.6	19
tt10890888	5.8	63
tt10891586	2.0	137
tt10891822	6.4	47
tt10891886	5.9	101
tt10892304	3.4	53
tt10892530	6.4	210
tt10892554	5.3	56
tt10892766	8.4	15
tt10892820	4.4	5
tt10893020	7.2	14
tt10893170	5.0	3137
tt10893272	4.1	13
tt10893606	7.5	15
tt10894226	7.5	7
tt10895556	7.7	9602
tt10895566	9.5	25
tt10895576	8.0	34244
tt10895762	6.0	6
tt10895764	5.5	11
tt10895780	5.9	1203
tt10895784	9.5	224
tt10895828	5.4	863
tt10895830	5.8	324
tt10896172	6.1	385
tt10896398	5.2	1662
tt10896448	2.9	18
tt10896634	6.5	2414
tt10896962	4.8	100
tt10897054	7.3	341
tt10897180	6.1	57
tt10898108	6.8	8
tt10899402	5.9	3285
tt10899680	6.4	662
tt10900124	6.1	132
tt10900496	6.8	50
tt10900526	6.7	52
tt10901068	6.3	14
tt10901144	7.4	10
tt10901588	7.6	3476
tt10902596	6.5	309
tt10904418	5.0	170
tt10905616	7.6	766
tt10905720	8.0	9
tt10905830	6.1	38
tt1090693	5.8	12
tt10907064	8.0	5
tt10907844	6.2	68
tt10908138	6.1	193
tt10908222	5.3	6
tt10908346	3.0	8
tt10908516	3.6	5
tt10909266	7.0	13
tt10909734	5.0	11
tt10910440	6.9	7
tt10910564	8.6	136
tt10910822	6.6	59
tt10910920	9.4	10
tt10910932	6.2	14
tt10911328	4.6	49
tt10911666	6.4	9
tt1091191	7.5	277790
tt10912116	7.1	86
tt1091212	6.3	443
tt10912414	9.2	16
tt10912448	3.1	163
tt10912532	6.0	289
tt10912538	6.1	16
tt10912588	5.2	367
tt10912628	8.0	7
tt10912640	2.3	14
tt10912972	7.7	9
tt10912990	5.5	36
tt10913076	5.5	32
tt10913120	7.3	16
tt10913160	6.8	28
tt10913170	7.7	7
tt10913252	7.4	29
tt10913272	7.0	14
tt10913484	5.3	115
tt10913554	7.9	15
tt10913716	7.7	179
tt10913848	8.1	10
tt10914182	6.3	398
tt10914342	7.5	1475
tt10914452	4.7	3977
tt10914482	4.6	297
tt10914712	6.2	650
tt10914894	9.6	14
tt10915060	6.6	3736
tt10915106	4.6	100
tt10915200	9.4	9
tt10915286	7.6	13234
tt10915504	6.0	6
tt10915616	8.1	90
tt10915630	8.3	51
tt10915756	5.4	19
tt10915806	4.0	8
tt10915928	8.9	16
tt10915948	5.0	17
tt10916102	7.3	3375
tt10916104	9.1	21
tt10916112	6.4	65
tt10916118	6.8	103
tt10916120	5.1	260
tt10916168	6.4	5
tt10916258	6.2	10
tt10916326	8.6	31
tt10916440	6.4	19
tt10916452	5.4	239
tt10916458	5.1	22
tt10916614	7.5	116
tt10917134	7.2	77
tt10917236	8.0	9
tt10917276	7.4	126
tt10918170	9.5	11
tt1091821	4.7	275
tt10918410	4.3	771
tt10918524	8.4	20
tt10918928	5.4	80
tt10919020	4.4	12
tt10919074	4.9	635
tt10919132	8.3	3076
tt10919184	6.3	34
tt10919240	8.2	11184
tt10919258	7.5	15
tt10919362	6.3	367
tt10919380	6.4	47982
tt10919418	5.9	394
tt10919446	4.0	52
tt10919594	9.5	9
tt10919600	6.8	72
tt10919858	6.8	44
tt10920190	4.9	3359
tt10920266	4.0	32
tt1092026	7.0	245175
tt10920376	3.4	135
tt10920446	7.8	18
tt10920456	3.8	159
tt10920648	6.3	27
tt10921098	5.3	119
tt10921188	7.0	56
tt10921418	5.7	115
tt10921468	7.3	7
tt10922066	6.5	646
tt10922508	7.3	647
tt10922610	5.3	108
tt10923000	7.3	21
tt10923084	5.3	63
tt10923222	8.6	5
tt10923534	4.9	28
tt10923940	6.3	100
tt10924154	7.8	9
tt10924274	7.1	209
tt10924390	5.6	27
tt10924538	6.0	16
tt10924716	7.6	516
tt10925166	5.6	172
tt10925226	8.2	5
tt10925430	6.3	21
tt10925514	5.7	6
tt10925770	6.9	359
tt10925772	6.7	15
tt10925802	7.6	28
tt10925822	4.8	7
tt10925838	4.7	246
tt10925852	6.3	216
tt10926056	5.8	12
tt10926320	5.1	376
tt10926356	1.4	173
tt10926678	5.6	5
tt10927084	7.4	17
tt10927368	5.5	79
tt10927374	6.1	202
tt10927472	7.5	11
tt10927554	6.6	1967
tt10927784	9.7	891
tt10927906	5.8	438
tt10928086	5.9	721
tt10928202	8.9	16
tt10928292	6.3	19
tt10928612	7.2	33
tt10928872	6.7	16
tt10929084	4.3	113
tt10929798	7.0	187
tt10930132	6.3	7
tt10930522	7.4	24
tt10930558	5.3	48
tt10930586	3.9	7642
tt10930820	5.2	35
tt10930838	6.7	142
tt10930912	7.0	12
tt10930926	2.8	7
tt10931032	8.6	8
tt10931434	4.8	45
tt10931492	7.3	18
tt10931500	6.8	5
tt10931910	3.1	50
tt10932060	7.2	266
tt10932080	5.6	35
tt10932100	7.9	979
tt10932544	7.0	26
tt10932582	8.5	10
tt10932952	8.9	9
tt10933000	4.9	121
tt1093355	4.5	227
tt1093357	4.9	60175
tt10933674	5.8	6
tt10933680	5.8	3903
tt10934006	5.9	10
tt10934040	8.0	10
tt10934196	6.8	1750
tt10934216	5.9	168
tt10934426	6.8	65
tt10934432	6.6	71
tt10934482	9.3	372
tt10934914	8.2	12
tt10935014	6.8	49
tt10935044	7.7	28
tt10935058	5.3	31
tt10935152	8.8	15
tt10935954	8.5	48
tt10936328	8.8	25
tt10936464	8.4	10
tt10936930	7.5	6
tt10936934	8.3	27
tt10937188	7.8	26
tt10937434	6.0	4614
tt10937496	6.3	11
tt10937670	6.1	1552
tt10938266	5.1	202
tt10938270	7.8	10
tt10938522	7.1	54
tt10938532	4.8	9
tt10938870	9.4	20
tt10939474	3.0	64
tt10939808	5.5	8
tt10939820	5.6	9
tt10940334	6.4	938
tt10940804	7.3	149
tt10940890	6.9	64
tt10940978	7.7	455
tt10941090	7.1	10
tt10941528	5.4	2253
tt10941608	5.4	17
tt10941616	9.6	49
tt10941890	5.1	68
tt10942070	7.9	31
tt10942166	9.0	32
tt10942220	7.8	123
tt10942302	4.9	221
tt10942504	4.5	58
tt10943214	4.3	68
tt10944016	6.0	7
tt10944276	7.1	61
tt10944486	4.7	3609
tt10944596	6.6	2561
tt10944744	1.7	303
tt10944760	6.7	20252
tt10945092	6.2	18
tt10945164	6.5	174
tt10945254	4.1	159
tt10945288	6.2	103
tt10945328	5.7	321
tt10945734	7.6	20
tt10945934	3.1	45
tt10945950	4.9	23
tt10946062	5.9	36
tt10946144	6.5	152
tt1094615	7.6	16
tt10946280	8.4	21
tt10946516	5.7	6
tt10946518	8.3	16
tt10946934	6.4	1350
tt10947750	7.6	119
tt10948202	5.7	112
tt10948212	2.5	15
tt10948286	7.3	11
tt10948314	6.7	53
tt10948322	7.5	69
tt10948366	7.1	105
tt10948396	8.0	5
tt10948452	8.0	5
tt10948718	7.2	6848
tt10948820	5.9	917
tt10949014	6.5	151
tt10949534	3.8	18
tt10949778	5.4	4154
tt10950526	9.5	13
tt10951056	5.4	406
tt10951288	5.3	193
tt10951504	7.1	53
tt10951768	7.2	9
tt10951972	6.1	60
tt10952012	5.0	539
tt10952224	8.0	9
tt10952416	9.2	5
tt10952782	5.5	3919
tt10953126	7.3	22
tt10954196	8.4	18
tt10954208	6.8	5
tt10954526	8.0	10
tt10954574	7.3	7
tt10954652	5.8	72373
tt10955020	5.5	30
tt10955148	6.1	2956
tt10955384	9.4	23
tt10955578	4.6	978
tt10955610	6.4	5
tt10955664	4.3	7
tt10955864	4.3	107
tt10956694	7.4	24
tt10956706	5.5	22
tt10956906	5.0	26
tt10957044	3.5	261
tt10957060	4.4	126
tt10957620	6.0	70
tt10957832	8.4	18
tt10957840	7.6	9
tt10958102	5.8	4179
tt10958282	6.4	1442
tt10958336	3.0	136
tt10958978	5.8	6
tt10958982	3.0	6
tt10959358	6.9	8
tt10959454	7.0	32
tt10959746	7.5	53
tt10960102	6.2	237
tt10960410	6.9	7
tt10960482	6.8	26
tt10960604	7.2	13
tt10960976	3.1	279
tt10961186	6.5	34
tt10961232	8.4	139
tt10961374	5.6	52
tt10961918	4.4	150
tt10962368	5.3	27891
tt10963118	6.4	5
tt10963462	6.2	177
tt10963790	6.2	355
tt10963926	7.0	21
tt10963962	8.2	11
tt10963966	7.0	24
tt10963974	6.9	17
tt10964190	6.2	207
tt10964430	6.8	25713
tt10964468	6.1	9071
tt10964520	7.3	39
tt10964530	6.7	5786
tt10965256	8.3	7
tt10965280	6.5	17
tt10965300	7.3	172
tt10965308	6.7	18
tt10965328	7.2	59
tt10965490	5.4	12
tt10965792	5.3	245
tt10965850	6.6	42
tt10965976	6.4	158
tt10966156	4.6	342
tt10966832	4.0	277
tt10967954	5.5	15
tt10968008	7.6	27
tt10968368	6.8	22
tt10968482	7.8	176
tt10968602	8.9	8
tt10968694	8.7	52
tt10968812	7.5	39
tt10969382	7.4	18
tt10969598	5.5	45
tt10969656	5.7	1130
tt10969668	4.9	105
tt10969906	6.6	62
tt1096999	6.9	298
tt10970766	6.6	16
tt10971006	3.9	26
tt10971116	5.6	37
tt10971240	7.6	17
tt10971374	7.0	9
tt10971626	6.7	37
tt10973118	6.0	3254
tt10973466	6.5	122
tt10973998	4.2	153
tt10974556	7.4	50
tt10974674	5.0	5
tt10975262	4.8	10
tt10975312	4.2	94
tt10975452	6.3	508
tt10975520	7.1	1085
tt10975604	6.1	2394
tt10975610	5.8	33
tt10975750	5.2	503
tt10975850	6.4	38
tt10975992	6.5	690
tt10976066	5.5	1283
tt10976108	6.6	10
tt10976326	3.8	73
tt10977334	6.7	12
tt10978022	5.3	14
tt10978342	8.0	5
tt10978398	5.6	3227
tt10979830	6.6	10
tt10980000	8.4	8
tt10980520	7.0	25
tt10980782	7.8	9
tt10980820	6.6	44
tt10981070	8.0	43
tt10981170	7.9	16
tt10981202	6.8	863
tt10981296	7.1	28
tt10981304	6.9	1134
tt10981366	4.1	18
tt10981542	5.4	7
tt10981694	4.7	9
tt10982160	5.8	6
tt10982838	6.2	29
tt10983270	3.1	38
tt10983954	7.7	25
tt10984036	5.8	34
tt10984206	6.8	262
tt10984420	7.2	54
tt10984586	8.0	308
tt10984600	7.2	6
tt10984686	6.9	445
tt10984792	8.3	7
tt10984818	6.3	361
tt10985014	5.2	13
tt10985028	5.2	49
tt10985034	9.2	14
tt10985590	3.8	163
tt10985618	7.9	7
tt10985730	7.5	246
tt10985740	5.3	66
tt10985972	8.7	130
tt10986080	8.4	12
tt10986214	3.8	138
tt10986222	8.1	2553
tt10986224	7.5	34
tt10986310	6.7	58
tt10986342	6.6	88
tt10986394	2.5	232
tt10986582	2.8	7
tt10987040	4.3	52
tt10987184	5.4	366
tt10987868	6.2	78
tt10987870	6.1	77
tt10988088	4.5	393
tt10988396	5.1	30
tt10988704	6.9	32
tt10988806	5.7	7
tt10989240	5.6	442
tt10989808	4.3	624
tt10990076	6.7	10
tt10990188	4.5	328
tt10990248	6.7	39
tt10990648	2.8	8
tt10990714	2.8	9
tt10990740	4.7	73
tt10990756	2.8	9
tt10990768	7.6	16
tt10990810	5.2	12
tt10990970	3.2	146
tt10991078	7.2	53
tt10991188	5.0	2919
tt10992386	7.5	24
tt10993210	7.0	5
tt10993566	6.5	9253
tt10993580	5.6	446
tt10993786	5.3	210
tt10993976	7.4	13
tt10994102	4.4	200
tt10994518	4.8	22
tt10994556	4.1	53
tt10994638	3.6	7
tt10994688	5.2	3236
tt10995146	5.4	299
tt10995484	6.8	10
tt10996062	2.6	68
tt10996554	1.2	81
tt10996896	7.3	929
tt10997012	4.0	23
tt10997536	5.6	9
tt10997908	8.0	10
tt10998004	7.4	21
tt10999048	6.2	7
tt10999260	7.1	242
tt10999364	7.6	38
tt10999468	6.4	23
tt10999516	7.4	12
tt10999838	7.0	112
tt10999876	2.8	9
tt10999886	9.6	13
tt10999932	4.4	19
tt11000040	5.0	10
tt11000080	6.3	24
tt11000106	4.3	9
tt11000242	5.6	159
tt11000408	2.8	9
tt11000468	4.6	25
tt11000620	7.8	57
tt11000738	4.8	13
tt11000758	2.8	8
tt1100089	7.0	139391
tt11002242	4.7	70
tt11002900	6.4	198
tt11003218	6.9	42295
tt11003228	5.1	1043
tt11004566	3.7	123
tt11005162	6.9	69
tt11005188	6.0	8
tt11005780	5.6	11
tt11006136	3.6	6
tt11006274	2.8	8
tt11006500	5.2	175
tt11006522	6.2	906
tt11006530	6.0	12
tt11006570	5.8	56
tt11006622	5.0	5
tt11006636	6.9	17
tt11006968	6.2	8
tt11006998	8.7	16
tt11007024	6.2	11
tt11007042	9.2	8
tt11007050	4.3	41
tt11007068	5.2	82
tt11007086	4.5	6
tt11007198	6.5	306
tt11007444	7.0	1762
tt11007470	7.3	49
tt11009288	8.6	17
tt11009596	6.1	212
tt11009666	5.6	714
tt11009876	8.3	6
tt11010144	4.5	1223
tt11010206	9.0	137
tt11010796	4.7	51
tt11010804	4.2	314
tt11010820	7.8	7
tt11011218	4.1	29
tt11011448	5.8	6
tt11011484	4.6	14
tt11011508	5.3	46
tt11011540	6.0	12
tt11011622	5.8	16
tt11011868	5.5	18
tt11011980	8.2	58
tt11012066	3.6	11041
tt11012206	7.6	22
tt11012216	6.3	36
tt11012320	6.4	266
tt11012574	7.1	209
tt11012738	7.7	91
tt11012790	5.6	24
tt11013026	8.0	9
tt11013434	6.4	2095
tt11013468	4.2	108
tt11013572	6.4	1569
tt11013850	2.9	15
tt11014390	5.4	649
tt11014432	2.4	149
tt11014810	7.9	14
tt11014986	7.0	25
tt11015214	7.0	5408
tt11015340	5.7	7
tt11015556	8.7	15
tt11015584	6.6	55
tt11015752	4.7	236
tt11015978	7.9	80
tt11016222	1.3	215
tt11017534	7.2	15
tt11017614	7.9	7
tt11017646	6.5	28
tt11017812	4.8	6
tt11018044	6.7	12
tt11018262	4.4	23
tt11018360	5.7	17
tt11018402	6.2	816
tt11018418	6.8	12
tt11018424	6.5	213
tt11018592	6.6	15
tt11018792	5.2	15
tt11019782	7.4	17
tt11020184	1.3	121
tt11020212	6.3	38
tt11020466	6.1	485
tt11020728	6.0	839
tt11020826	8.0	11
tt11022278	6.1	222
tt11022284	6.1	334
tt11022910	3.6	47
tt11023454	6.3	6
tt11023528	6.9	16
tt11023720	5.0	243
tt11023738	4.4	185
tt11023762	6.7	60
tt11023796	9.0	10
tt11023800	8.7	18
tt11023826	8.5	19
tt11023888	8.3	1899
tt11023922	7.6	1173
tt11024142	8.4	17
tt11024248	8.4	8
tt11024272	5.8	34633
tt11024406	7.1	52
tt11024528	5.7	563
tt11024568	5.7	131
tt11024580	6.6	1919
tt11024608	7.3	358
tt11024626	7.8	13
tt11024972	8.0	14
tt11025386	5.4	35
tt11026462	7.3	14
tt11026632	7.4	28
tt11026760	2.8	34
tt11026788	8.8	1057
tt11027072	4.3	366
tt11027104	4.1	561
tt11027122	7.1	65
tt11027188	7.6	20
tt11027510	5.4	548
tt11027528	6.3	20
tt11027672	6.3	26
tt11027798	4.7	8
tt11027830	6.9	23647
tt11027850	4.4	1379
tt11028080	8.5	19
tt11028234	7.8	184
tt11028768	6.6	1837
tt11029252	6.5	20
tt11029976	4.5	279
